transaction_id,timestamp,amount,currency,merchant_name,merchant_category,card_type,status,customer_id
TXNB57A075D0197,2024-10-31T20:05:39Z,81.71,GBP,TfL,transport,debit,completed,CUST00121
TXN94BE37B93F30,2024-10-31T09:36:42Z,90.68,GBP,Argos,retail,credit,completed,CUST00643
TXNB8D17EB9C784,2024-11-15T17:30:16Z,98.11,GBP,Greggs,dining,credit,completed,CUST00703
TXN0B166D7EE8F2,2024-10-08T17:58:19Z,14.21,EUR,Pizza Express,dining,credit,completed,CUST00575
TXN5DD60EDECC46,2024-12-09T08:01:42Z,88.18,GBP,EDF Energy,utilities,debit,completed,CUST00185
TXN4EBE5AA6CF32,2024-11-28T10:55:40Z,52.85,GBP,Tesco,groceries,debit,completed,CUST00722
TXN62BB5CC01796,2024-11-28T11:01:48Z,37.07,EUR,British Gas,utilities,credit,completed,CUST00137
TXNAE24EE5F80D8,2024-11-26T04:48:32Z,34.45,GBP,Netflix,entertainment,debit,refunded,CUST00297
TXN1B167887A831,2024-12-20T03:03:21Z,1.0,GBP,Boots,healthcare,debit,completed,CUST00736
TXN4964CA80552B,2024-11-28T14:10:18Z,38.68,GBP,Dropbox,subscriptions,debit,completed,CUST00353
TXN86083BEC2238,2024-11-08T01:26:39Z,54.07,USD,British Gas,utilities,credit,pending,CUST00725
TXN3AE29670AA58,2024-10-07T05:40:03Z,52.19,GBP,Specsavers,healthcare,,completed,CUST00695
TXN4E667F8A56DA,2024-10-21T14:58:47Z,78.55,GBP,Wagamama,dining,credit,completed,CUST00658
TXN37C2339CB5A3,2024-11-15T16:30:09Z,71.87,GBP,Aldi,groceries,debit,completed,CUST00619
TXN0089F48E3591,2024-10-10T04:10:08Z,26.75,GBP,ASOS,retail,debit,completed,CUST00759
TXN2EC6263EE154,2024-11-24T23:42:59Z,61.93,GBP,Booking.com,travel,debit,completed,CUST00452
TXNF1990F84F00E,2024-12-05T19:09:24Z,1.0,GBP,LloydsPharmacy,healthcare,,completed,
TXN966337014FC6,2024-10-06T08:14:38Z,54.13,EUR,Esso,fuel,debit,completed,CUST00292
TXN034A8A3E162D,2024-11-07T08:07:21Z,75.52,GBP,Pret A Manger,dining,debit,completed,CUST00431
TXNA02558209879,2024-11-17T13:02:11Z,25.52,GBP,Lidl,groceries,credit,completed,CUST00157
TXNA13A7FFF98EC,2024-11-04T03:19:14Z,1.0,GBP,BT,utilities,credit,completed,CUST00291
TXN166FA7BFC949,2024-11-24T18:48:32Z,312999.99,GBP,Boots,healthcare,debit,completed,CUST00239
TXNE32BF42C37DC,2024-12-08T11:10:41Z,91.85,GBP,Specsavers,,credit,completed,CUST00062
TXNE15D3FE7561F,2024-10-27T23:12:06Z,65.42,GBP,ASOS,retail,,completed,CUST00330
TXNB96FEE8D46A2,2024-12-08T22:17:16Z,22.97,EUR,Bupa,healthcare,debit,completed,CUST00768
TXNC2A577553DAA,2024-10-04T16:19:00Z,18.75,GBP,BP,fuel,credit,pending,CUST00096
TXN992E60D6ECCA,2024-11-19T11:31:01Z,1.0,USD,Lidl,groceries,credit,completed,CUST00259
TXNA90CB19D6D4D,2024-10-21T16:59:59Z,34.59,GBP,Jet,fuel,debit,completed,CUST00694
TXN63EADF620D2A,2024-11-12T04:39:48Z,19.15,USD,National Rail,transport,debit,declined,CUST00797
TXN4A3BEDFEB7AD,2024-11-26T23:54:43Z,16.51,GBP,Sainsbury's,groceries,,pending,CUST00473
TXNF650E459B1CD,2024-11-29T04:58:05Z,91.29,GBP,ASOS,retail,debit,completed,CUST00467
TXN3C11236FB1A6,2024-11-29T02:34:17Z,43.06,GBP,Microsoft 365,subscriptions,debit,declined,CUST00197
TXN98C911577319,2024-12-25T16:25:45Z,38.75,EUR,ASOS,retail,credit,completed,CUST00071
TXN1A488B10DF74,2024-11-30T20:32:19Z,10.96,EUR,Bupa,,credit,completed,CUST00180
TXN5E594432FDED,2024-10-27T09:32:13Z,62.57,EUR,Bupa,healthcare,credit,completed,CUST00158
TXN26386AEBB480,2024-12-28T02:51:26Z,1.0,GBP,Boots,healthcare,debit,completed,CUST00039
TXN72AED37FD0B5,2024-11-06T23:32:48Z,1.0,GBP,Booking.com,travel,debit,completed,CUST00417
TXN7362842EB624,2024-10-08T16:53:43Z,32.86,USD,Lidl,groceries,credit,completed,CUST00056
TXND6C4F2A3F9FA,2024-12-06T15:22:30Z,5.58,GBP,Waitrose,,credit,refunded,CUST00299
TXNEFA48D567257,2024-10-16T04:43:27Z,1.0,USD,Texaco,fuel,credit,completed,CUST00779
TXN2F8FA3F17E33,2024-11-02T15:00:31Z,31.07,GBP,Greggs,dining,credit,completed,CUST00268
TXN1A807685BBA9,2024-11-12T12:55:42Z,57.61,GBP,BT,utilities,debit,completed,CUST00198
TXN96DCB861BE62,2024-12-20T10:20:36Z,1.0,USD,Jet,fuel,credit,pending,CUST00592
TXN892069A45B9D,2024-11-18T05:14:48Z,78.61,GBP,Sky,entertainment,credit,refunded,
TXN4E0496DD68F2,2024-12-23T04:16:58Z,28.26,GBP,Currys,retail,debit,completed,CUST00264
TXN5E5FF1CC363D,2024-11-12T16:21:30Z,1.0,USD,Thames Water,utilities,debit,completed,CUST00681
TXN70233FDA2509,2024-12-28T12:50:13Z,49.42,GBP,Google,subscriptions,credit,completed,CUST00049
TXN5E3CDC8AB120,2024-12-19T10:52:09Z,1.0,GBP,Dropbox,subscriptions,debit,completed,CUST00735
TXND81ADF984643,2024-10-10T00:00:02Z,36.59,USD,Netflix,entertainment,credit,declined,CUST00766
TXN2B9416DAF271,2024-11-10T07:45:11Z,1.0,EUR,John Lewis,retail,credit,completed,CUST00138
TXNFDF3A6D31D31,2024-12-15T00:01:03Z,109.48,GBP,Greggs,dining,debit,completed,
TXNF2015BBD417E,2024-10-02T04:40:18Z,58.94,GBP,Netflix,entertainment,debit,completed,CUST00218
TXNE2D6115A568F,2024-11-24T07:14:52Z,52.31,GBP,Adobe,subscriptions,credit,completed,CUST00251
TXN0B0ACE925BA0,2024-12-04T13:57:37Z,86.38,GBP,Amazon,retail,credit,completed,CUST00237
TXNA351367A8AC7,2024-10-21T17:02:54Z,57.0,GBP,Pizza Express,dining,debit,completed,CUST00213
TXND0F9782FC6CE,2024-11-01T12:10:47Z,33.36,GBP,Airbnb,travel,debit,pending,CUST00625
TXN89211E9D8AF8,2024-11-16T00:31:14Z,59.3,EUR,Netflix,entertainment,debit,completed,CUST00224
TXND8993C1B85DF,2024-11-23T03:34:23Z,49.09,GBP,Nando's,dining,credit,completed,CUST00209
TXN5812F2DC5A7F,2024-10-18T19:04:38Z,11.79,GBP,Booking.com,travel,debit,completed,CUST00739
TXN347AC2017050,2024-11-14T01:44:37Z,78.88,GBP,Currys,,debit,completed,CUST00683
TXN04084F6088FF,2024-10-06T19:37:36Z,77.5,GBP,Currys,retail,credit,pending,CUST00408
TXN801F5DFC67FD,2024-10-15T22:07:21Z,29.2,GBP,Amazon Prime,entertainment,credit,completed,CUST00659
TXN6A837365ECDE,2024-10-18T02:18:50Z,40.16,USD,Esso,fuel,debit,declined,CUST00010
TXN91DB4BCC09EF,2024-10-10T03:38:44Z,61.53,USD,Expedia,travel,debit,completed,CUST00081
TXN09A2D426C0E4,2024-10-23T12:04:30Z,1.0,GBP,Booking.com,travel,debit,pending,CUST00588
TXN9255A4AF3DAE,2024-12-21T10:34:47Z,78.41,GBP,Uber,transport,credit,completed,
TXN7B7A83148BCD,2024-12-11T15:43:58Z,51.78,EUR,Argos,retail,credit,completed,CUST00439
TXN6DF55AD8D2DC,2024-12-22T03:56:26Z,26.01,GBP,Tesco,groceries,,completed,CUST00503
TXN05C379842FB7,2024-11-02T18:03:35Z,75.03,GBP,National Rail,transport,debit,completed,CUST00094
TXN3B401512D5D6,2024-11-18T02:04:33Z,44.56,GBP,Specsavers,healthcare,credit,completed,CUST00395
TXN4941D636FC0E,2024-11-22T13:02:11Z,21.28,GBP,Esso,fuel,debit,completed,CUST00214
TXNE8CB409880BF,2024-12-28T08:17:20Z,68.92,EUR,BT,utilities,debit,declined,CUST00085
TXN7B04C2EAD468,2024-12-12T06:31:37Z,54.2,GBP,Wagamama,dining,debit,completed,CUST00723
TXN20DC2FD1BD99,2024-12-23T18:39:23Z,78.87,GBP,Booking.com,travel,credit,completed,CUST00385
TXND3138031E1CC,2024-10-08T06:33:13Z,39.78,GBP,Esso,fuel,credit,completed,CUST00587
TXN87CF7786DB0B,2024-10-25T16:05:56Z,31.46,GBP,Boots,healthcare,credit,completed,CUST00302
TXN470E4D161C52,2024-10-16T07:06:18Z,89.86,GBP,Spotify,,credit,declined,CUST00683
TXN16F198EFE95D,2024-10-04T20:58:34Z,49.35,GBP,EasyJet,travel,debit,completed,CUST00781
TXN6472A000A0D3,2024-10-21T04:28:20Z,58.25,GBP,Virgin Media,utilities,credit,completed,CUST00549
TXNBEAE3F23F396,2024-12-10T08:26:54Z,23.05,GBP,Uber,transport,,completed,
TXN1AC40D97D601,2024-11-03T21:03:36Z,61.08,GBP,Netflix,entertainment,credit,completed,CUST00040
TXND75AEC5D32EB,2024-10-29T10:12:44Z,14.35,USD,Pizza Express,dining,debit,completed,CUST00034
TXN37BF8FF4C3B2,2024-12-10T11:46:19Z,46.31,GBP,Dropbox,subscriptions,debit,completed,CUST00730
TXNEA8FFC01BA2F,2024-11-25T20:46:56Z,67.39,GBP,Nando's,dining,credit,declined,CUST00370
TXN8E74AC071DF3,2024-11-01T18:20:46Z,75.8,GBP,Shell,fuel,debit,refunded,CUST00609
TXN8B9A0C4CDD6F,2024-11-15T12:14:09Z,18.49,GBP,Wagamama,dining,debit,completed,CUST00690
TXNB8CC8473FED5,2024-10-28T15:34:36Z,71.65,EUR,Pret A Manger,dining,debit,declined,CUST00156
TXN6AF241E25195,2024-11-18T18:39:20Z,70.67,GBP,Airbnb,travel,debit,completed,CUST00606
TXNB8FD03D31539,2024-12-05T16:28:34Z,8.7,GBP,Argos,retail,credit,completed,CUST00079
TXN2E660027F4F1,2024-10-13T21:34:01Z,8.2,GBP,Jet,,debit,completed,CUST00480
TXNCE8B0B5ED2EE,2024-10-26T22:44:22Z,36.09,GBP,John Lewis,,debit,pending,CUST00103
TXN1CA4C636E90C,2024-11-24T00:31:30Z,99.67,GBP,Spotify,entertainment,debit,pending,
TXN6F6FB3173303,2024-11-09T07:50:51Z,61.52,USD,John Lewis,retail,credit,completed,CUST00024
TXN3D6B69E5FF84,2024-12-16T03:57:35Z,58.09,GBP,Lidl,groceries,debit,completed,CUST00786
TXN16FF1EAF606C,2024-12-21T16:01:25Z,1.0,GBP,Jet,fuel,credit,pending,
TXNFF66306C5C8F,2024-10-27T11:46:28Z,91.2,GBP,Netflix,entertainment,debit,completed,CUST00239
TXN6FF9B2AF9560,2024-10-16T02:45:42Z,58.51,EUR,Thames Water,utilities,credit,pending,CUST00584
TXNEDBEC6EC4F4C,2024-11-01T14:46:26Z,49.4,GBP,Expedia,travel,debit,completed,CUST00510
TXNB7D3ABA523F0,2024-12-21T01:04:08Z,38.7,GBP,Microsoft 365,subscriptions,debit,declined,CUST00249
TXN04933F8C0A83,2024-11-27T17:58:46Z,85.79,GBP,Boots,healthcare,credit,completed,CUST00332
TXN521EBCD14065,2024-12-27T20:28:53Z,1.59,GBP,Amazon,retail,debit,completed,CUST00711
TXNDDF8DB09F865,2024-10-09T04:14:04Z,41.8,GBP,M&S Food,groceries,debit,pending,CUST00061
TXN613D8629ED2B,2024-12-09T06:48:56Z,100.21,GBP,TfL,,,completed,CUST00214
TXN4993C5B085ED,2024-11-16T04:36:27Z,54.1,GBP,Pret A Manger,dining,credit,completed,CUST00741
TXN364705D1D531,2024-10-28T23:47:50Z,87.36,GBP,Uber,transport,credit,completed,CUST00215
TXN908915A62560,2024-11-05T23:16:09Z,113.96,GBP,Amazon Prime,,credit,completed,CUST00183
TXNF23B3D8AA235,2024-12-23T21:50:11Z,1.0,GBP,Pizza Express,dining,debit,completed,CUST00047
TXNE3F9E5E7FAD3,2024-10-18T16:51:26Z,23.04,EUR,M&S Food,groceries,credit,completed,CUST00100
TXN1B14D943928B,2024-12-02T22:30:51Z,93.58,USD,Amazon,retail,debit,completed,CUST00214
TXNF99A2477208C,2024-11-11T04:29:13Z,117.42,GBP,BT,utilities,debit,pending,CUST00574
TXNDAACCCC8BDD9,2024-12-25T21:43:12Z,2.33,GBP,Esso,fuel,credit,pending,CUST00459
TXNA6B0A1FB0975,2024-10-18T01:13:12Z,45.8,GBP,LloydsPharmacy,healthcare,credit,completed,CUST00199
TXN29D7B63B8942,2024-10-16T05:34:10Z,25.91,GBP,Apple,subscriptions,debit,completed,CUST00358
TXN8F777B8C3184,2024-11-25T22:44:38Z,67.98,GBP,Expedia,travel,debit,completed,CUST00736
TXND223C331555D,2024-10-21T13:59:42Z,45.07,GBP,British Gas,utilities,debit,completed,CUST00046
TXNCBFD0203D0D4,2024-12-11T03:42:14Z,79.63,GBP,Sky,entertainment,debit,pending,CUST00392
TXND2F26E8B8D99,2024-11-01T22:54:21Z,17.79,GBP,Superdrug,healthcare,credit,completed,CUST00661
TXNDFC0701F828D,2024-12-11T22:29:21Z,64.74,EUR,Sky,entertainment,credit,completed,CUST00136
TXN2263BF24A841,2024-12-26T21:42:27Z,29.27,GBP,Waitrose,groceries,credit,completed,CUST00662
TXN03FC081607C9,2024-11-28T21:18:31Z,1.0,EUR,Pret A Manger,dining,debit,declined,CUST00761
TXN4AD357F5963B,2024-10-12T17:25:50Z,98.38,GBP,Lidl,groceries,credit,completed,CUST00057
TXN25E83BAB025E,2024-10-31T03:44:11Z,82.51,GBP,Bupa,healthcare,debit,pending,CUST00578
TXNA7E459463CAA,2024-12-01T14:14:45Z,99.87,GBP,Jet,fuel,debit,completed,CUST00766
TXN9E151B9A407D,2024-12-26T06:44:21Z,35.53,GBP,Virgin Media,utilities,,completed,CUST00143
TXN2B9CF9F141F6,2024-12-16T23:51:22Z,49.24,GBP,Wagamama,dining,credit,completed,CUST00073
TXND4585691A785,2024-12-03T14:46:45Z,79.88,GBP,Microsoft 365,subscriptions,debit,completed,CUST00714
TXN73C97B114D39,2024-11-05T23:09:55Z,6.0,EUR,EasyJet,travel,debit,completed,CUST00184
TXN57BACBDFEDDB,2024-11-10T18:32:30Z,1.0,GBP,Nando's,dining,credit,refunded,CUST00177
TXNB4DB83FA6C7B,2024-12-26T06:36:58Z,32.71,GBP,Bolt,transport,debit,completed,CUST00169
TXN348FD47CB6A0,2024-10-30T20:01:47Z,46.34,GBP,Esso,fuel,debit,completed,CUST00135
TXN27ED4BDA0881,2024-11-14T15:07:37Z,26.23,GBP,Vue Cinema,entertainment,credit,completed,CUST00675
TXNDB6BBF40CBF3,2024-10-19T10:28:35Z,64.66,GBP,Ryanair,travel,credit,completed,CUST00766
TXNC5E3117E09DA,2024-10-14T19:50:44Z,18.2,GBP,Sainsbury's,groceries,debit,completed,CUST00705
TXN2E4C37A35832,2024-12-16T13:32:47Z,18.41,GBP,Sainsbury's,groceries,credit,completed,CUST00175
TXN40EC95EF7701,2024-12-25T20:13:08Z,76.44,GBP,Specsavers,healthcare,debit,declined,CUST00462
TXNE2C2A92FEC4B,2024-12-29T00:58:37Z,3.37,GBP,Thames Water,utilities,debit,declined,CUST00313
TXNCD8F31700509,2024-10-27T17:50:11Z,137.37,GBP,Apple,subscriptions,debit,completed,CUST00799
TXNAB31D730122A,2024-12-03T10:52:44Z,93.92,GBP,EasyJet,travel,debit,completed,CUST00749
TXNDBBD7FBC28C6,2024-10-19T16:53:12Z,13.79,GBP,Spotify,entertainment,debit,declined,CUST00158
TXN2F315790D8A3,2024-12-17T21:24:01Z,27.44,USD,Jet,fuel,credit,completed,CUST00135
TXN81D4DE330188,2024-11-25T04:52:30Z,9.57,USD,British Gas,utilities,credit,declined,
TXN087B7CB67D03,2024-12-20T15:17:17Z,37.13,GBP,Trainline,transport,debit,completed,CUST00157
TXN2DC5571A3709,2024-11-08T16:50:15Z,51.51,EUR,Pizza Express,dining,credit,pending,CUST00657
TXNA13FA2DEC72B,2024-12-07T09:56:00Z,39.08,GBP,EDF Energy,utilities,credit,completed,CUST00544
TXN2E595E412A1F,2024-12-09T21:34:14Z,97.99,GBP,Wagamama,dining,credit,pending,CUST00490
TXNDADFDDAA8CC7,2024-11-17T01:41:50Z,1.0,GBP,Specsavers,healthcare,credit,completed,CUST00424
TXN6FBA20CFE08E,2024-12-01T00:54:19Z,1.0,GBP,Lidl,groceries,debit,completed,CUST00752
TXND9FB07B465BE,2024-10-12T01:28:06Z,72.16,GBP,EDF Energy,utilities,credit,pending,CUST00446
TXN463277014D6F,2024-11-21T19:27:35Z,35.35,GBP,Texaco,fuel,,completed,CUST00080
TXN310715847FCC,2024-11-21T23:39:51Z,90.25,GBP,Waitrose,groceries,debit,completed,
TXN9039ECDD86DA,2024-11-26T21:30:15Z,26.38,GBP,Argos,retail,debit,refunded,CUST00019
TXN37A8DD5E10C2,2024-12-12T09:27:37Z,31.57,GBP,Pizza Express,dining,credit,pending,CUST00093
TXNC8F388973875,2024-12-11T20:38:20Z,43.79,EUR,Bupa,healthcare,debit,completed,CUST00164
TXN2D0182EA02E0,2024-10-23T22:17:06Z,5.76,GBP,Uber,transport,debit,pending,CUST00061
TXND34A60D6F129,2024-11-06T20:12:32Z,102.32,GBP,Specsavers,,credit,completed,CUST00616
TXN7C9A6FC66CF8,2024-10-27T12:07:43Z,21.03,GBP,Ryanair,travel,credit,completed,CUST00637
TXN8961DD6F07A5,2024-12-14T18:12:36Z,38.98,GBP,Currys,retail,debit,pending,CUST00789
TXN133C675DE9E7,2024-10-11T23:34:57Z,1.01,GBP,Uber,transport,debit,completed,CUST00346
TXN944C7D528195,2024-11-17T04:17:23Z,1.0,GBP,National Rail,transport,debit,completed,CUST00798
TXN466A4AFD1537,2024-10-04T13:57:04Z,43.45,GBP,Ryanair,travel,debit,completed,
TXN81AD613C63A2,2024-12-18T03:02:05Z,1.0,GBP,Waitrose,groceries,debit,completed,CUST00557
TXN0501DF05F179,2024-10-14T22:25:56Z,48.82,EUR,Microsoft 365,subscriptions,debit,completed,CUST00257
TXN2C8071B2BE29,2024-10-09T05:38:46Z,2.0,EUR,Booking.com,,debit,declined,CUST00055
TXN038A05535F8D,2024-11-06T12:29:43Z,27.9,GBP,National Rail,transport,debit,completed,CUST00138
TXNA9B3DF6D85CA,2024-10-27T21:03:13Z,37.72,GBP,Sainsbury's,groceries,credit,pending,CUST00233
TXN479F4AC4901A,2024-12-05T11:33:19Z,53.08,USD,Airbnb,travel,credit,completed,CUST00486
TXN66A1C1A7BD51,2024-10-12T03:10:20Z,44.37,GBP,Vue Cinema,entertainment,credit,completed,CUST00727
TXND2A897F844E8,2024-11-11T08:00:50Z,69.36,GBP,BT,utilities,debit,completed,CUST00094
TXNAF38A462B803,2024-10-24T00:08:53Z,108.05,GBP,Uber,transport,credit,completed,CUST00049
TXN06FB6D63A1D2,2024-11-29T14:13:22Z,34.29,GBP,Spotify,entertainment,credit,declined,CUST00071
TXN62C046445252,2024-10-27T19:48:53Z,56.19,GBP,Amazon Prime,entertainment,credit,completed,CUST00789
TXN5E77E71DF808,2024-11-23T19:04:06Z,83.07,USD,Pizza Express,dining,debit,completed,CUST00326
TXN27E873EB457D,2024-10-11T13:39:52Z,115.99,USD,Amazon Prime,entertainment,credit,declined,CUST00520
TXN5D104BD20398,2024-10-04T14:06:16Z,52.01,GBP,LloydsPharmacy,healthcare,debit,pending,CUST00446
TXN1C2F88E52AA6,2024-12-15T01:31:12Z,44.46,GBP,Expedia,travel,,pending,CUST00789
TXN25EAE275A6CB,2024-10-01T18:25:04Z,68.92,GBP,Superdrug,healthcare,credit,completed,CUST00468
TXN199506A12402,2024-10-12T13:45:04Z,39.91,USD,Aldi,groceries,credit,completed,
TXN11DB053CCF56,2024-10-18T12:11:46Z,79.57,GBP,Thames Water,utilities,debit,completed,CUST00279
TXND1B0299D4DD5,2024-12-01T23:39:16Z,1.0,GBP,Dropbox,subscriptions,credit,completed,CUST00112
TXNA416DE32FC99,2024-10-23T00:31:10Z,38.69,GBP,M&S Food,groceries,credit,completed,CUST00639
TXN382AC29A842F,2024-10-12T16:24:49Z,74.49,USD,Wagamama,dining,,refunded,CUST00406
TXN34C564474685,2024-10-30T16:15:39Z,44.16,GBP,Nando's,dining,credit,completed,CUST00566
TXNE18E87E1BCF9,2024-12-07T18:49:05Z,69.92,EUR,Spotify,entertainment,debit,completed,CUST00256
TXNEFF4CDDF503C,2024-10-18T17:19:34Z,83.35,GBP,National Rail,transport,debit,completed,CUST00673
TXN979886E4481E,2024-12-10T04:40:24Z,84.45,USD,Apple,subscriptions,debit,completed,CUST00543
TXNE1545C60CBA1,2024-11-07T10:58:24Z,57.22,GBP,Specsavers,healthcare,debit,completed,CUST00206
TXN5EFBF4819E5E,2024-11-17T07:17:27Z,22.96,GBP,LloydsPharmacy,healthcare,debit,completed,CUST00707
TXN9D38C8540CF3,2024-10-23T01:01:27Z,23.81,GBP,Google,subscriptions,debit,declined,CUST00542
TXN12EE472FACAC,2024-10-13T03:12:45Z,1.0,GBP,Booking.com,travel,debit,completed,CUST00468
TXNFDCF7EAD33C4,2024-11-26T19:41:07Z,1.0,GBP,Adobe,subscriptions,debit,completed,CUST00791
TXN535337079D0C,2024-10-20T04:47:11Z,17048.34,GBP,Amazon,retail,credit,completed,CUST00411
TXN8732CB32DC03,2024-11-09T21:52:36Z,1.0,GBP,Pret A Manger,dining,credit,completed,CUST00215
TXN2BB55658FD11,2024-11-23T10:42:01Z,95.02,GBP,Pizza Express,dining,credit,completed,CUST00578
TXNBDAC7E1FC6B5,2024-12-13T08:30:55Z,93.34,GBP,Pret A Manger,dining,debit,completed,CUST00028
TXN1A9EF13B8C6A,2024-11-27T00:32:08Z,63.8,GBP,Trainline,transport,debit,completed,CUST00552
TXN76E2413F895E,2024-10-17T03:32:24Z,14.42,EUR,Aldi,groceries,credit,declined,CUST00660
TXNB90B007DA0F9,2024-12-30T11:27:25Z,43.45,USD,Jet,fuel,,completed,CUST00025
TXN78115478F290,2024-10-29T18:26:35Z,68.28,GBP,Shell,fuel,,completed,CUST00224
TXNE028BC6D6110,2024-10-20T05:44:15Z,1.0,GBP,LloydsPharmacy,,,completed,CUST00420
TXN8FA73D51EB11,2024-11-19T22:52:38Z,108.37,USD,Thames Water,utilities,debit,completed,CUST00730
TXN9035D96D13A8,2024-12-04T19:27:40Z,1.0,GBP,Argos,retail,credit,completed,CUST00379
TXN1608CD6D2B54,2024-12-21T17:06:18Z,9.75,GBP,Airbnb,travel,debit,declined,CUST00522
TXNFC63D71FBF8C,2024-12-22T20:30:24Z,35.59,GBP,Pret A Manger,dining,debit,pending,CUST00667
TXN410918867D14,2024-11-02T23:52:06Z,59.86,GBP,Aldi,groceries,debit,completed,CUST00251
TXNF07E1A221AC8,2024-10-29T14:08:36Z,83.82,GBP,John Lewis,retail,debit,completed,CUST00280
TXNB7CF62538AA8,2024-11-15T07:43:39Z,1.0,GBP,Nando's,dining,credit,completed,CUST00596
TXN3937F8A8A0D9,2024-11-28T19:08:29Z,59.6,GBP,Google,,debit,completed,CUST00352
TXN447D45EE2180,2024-11-05T15:56:17Z,58.67,GBP,Texaco,,,completed,CUST00416
TXNE5E4876BB667,2024-12-19T13:45:30Z,86.69,GBP,Vue Cinema,entertainment,credit,completed,
TXN98D9AF9FE488,2024-10-15T22:14:01Z,97.7,GBP,Adobe,subscriptions,debit,completed,CUST00122
TXN59080DC9914A,2024-11-22T08:13:41Z,96.46,GBP,Booking.com,travel,credit,completed,
TXNC1FA6D80FB6F,2024-11-07T01:43:35Z,40.51,GBP,British Gas,utilities,credit,completed,CUST00319
TXNF97B58C4E1EF,2024-12-20T10:57:00Z,93.65,GBP,Aldi,groceries,debit,declined,CUST00683
TXN971D403C8EF0,2024-11-14T18:03:01Z,32.3,GBP,Nando's,dining,credit,completed,CUST00109
TXN6A982FC93211,2024-10-03T00:33:51Z,59.07,GBP,Adobe,subscriptions,credit,completed,CUST00603
TXN445B3275058C,2024-12-09T09:56:30Z,45.04,GBP,Bupa,healthcare,credit,completed,CUST00398
TXNABB8CEFF3B30,2024-10-16T01:44:52Z,12.08,GBP,Google,subscriptions,debit,completed,CUST00697
TXN4D734B7634DE,2024-11-23T09:03:00Z,2.76,EUR,Pizza Express,dining,debit,refunded,CUST00043
TXN9F3D6BAF6424,2024-11-01T14:49:35Z,1.0,USD,Jet,fuel,credit,completed,CUST00605
TXNC815B0144675,2024-10-07T23:44:15Z,1.0,GBP,Texaco,,,completed,CUST00514
TXNB6A75B22420F,2024-12-05T20:37:27Z,1.0,GBP,Ryanair,travel,debit,completed,CUST00303
TXN835171F76A4A,2024-11-13T20:30:40Z,57.35,EUR,Currys,retail,debit,completed,CUST00155
TXN5F4A39644DFE,2024-11-24T22:32:15Z,43137.25,GBP,Amazon,retail,debit,completed,CUST00368
TXNC5C68666D010,2024-10-01T02:48:53Z,62.41,GBP,Trainline,transport,credit,completed,CUST00033
TXN99DF3CB0BA74,2024-10-11T14:07:24Z,1.0,EUR,Thames Water,utilities,debit,completed,CUST00447
TXNFC2D3DF62370,2024-11-20T02:29:29Z,11.54,EUR,Superdrug,healthcare,credit,completed,CUST00633
TXN44EA7808F3A1,2024-12-26T08:09:24Z,79.48,GBP,Netflix,entertainment,credit,completed,CUST00048
TXN4D5F958961EE,2024-12-06T05:32:36Z,38.22,GBP,BT,utilities,debit,completed,CUST00519
TXNDC77D7EAAD67,2024-10-18T02:35:36Z,10.33,GBP,Esso,,credit,pending,CUST00423
TXN5562D52BF08D,2024-12-24T21:11:02Z,1.0,GBP,British Gas,utilities,debit,completed,CUST00455
TXN95302FC7D4C0,2024-12-11T09:43:10Z,63.7,GBP,Spotify,entertainment,debit,completed,CUST00339
TXN584E826B7F3D,2024-11-30T19:18:06Z,117.25,USD,Amazon,retail,debit,pending,
TXN79FEC0B4CE5B,2024-12-11T14:10:54Z,45.81,GBP,Pizza Express,dining,credit,refunded,CUST00256
TXN91BC9017089C,2024-10-25T14:19:55Z,20.95,GBP,Airbnb,travel,credit,completed,CUST00035
TXNC7B9EE2A7066,2024-12-10T08:36:57Z,44.91,GBP,Boots,healthcare,credit,completed,CUST00183
TXNB9379DFEBED6,2024-12-23T01:41:04Z,121.68,GBP,Jet,fuel,credit,pending,CUST00426
TXN69E501BE3B80,2024-11-20T19:47:50Z,40.83,GBP,Argos,retail,credit,completed,CUST00785
TXN3BF8732CDEFC,2024-11-08T20:48:31Z,1.0,GBP,Expedia,travel,credit,completed,CUST00118
TXN501697FBD81A,2024-10-29T12:19:25Z,47.05,GBP,TfL,transport,debit,pending,CUST00794
TXNEF2EA8313F53,2024-10-21T17:13:48Z,61.5,GBP,EasyJet,travel,credit,completed,CUST00583
TXNC9B86524D63E,2024-11-24T14:40:59Z,61.49,GBP,Lidl,groceries,credit,completed,CUST00195
TXN321A4F7C2603,2024-11-10T06:32:33Z,77.03,GBP,Boots,,credit,completed,CUST00386
TXN7495E5D320A7,2024-12-03T15:24:41Z,1.0,EUR,Apple,subscriptions,credit,completed,CUST00243
TXN72E443F06035,2024-11-17T14:07:12Z,14.71,GBP,Dropbox,subscriptions,credit,completed,CUST00581
TXNC01958360683,2024-10-31T16:41:47Z,50.42,GBP,Nando's,,debit,completed,CUST00278
TXNA32A78ED8785,2024-10-12T04:40:04Z,88.68,GBP,BT,utilities,debit,completed,CUST00376
TXN872244AA06B1,2024-10-11T10:01:24Z,47.13,GBP,British Gas,utilities,credit,completed,CUST00483
TXNE1D189DBFC06,2024-11-24T11:35:10Z,32.91,USD,Argos,,credit,completed,CUST00309
