transaction_id,customer_id,amount,merchant_category,hour_of_day,day_of_week,is_international,distance_from_home_km,is_fraud
TXN-0001961,CUST-179,32.53,groceries,13,Wednesday,False,8.3,False
TXN-0002671,CUST-125,14.46,online_retail,18,Sunday,False,14.2,False
TXN-0000635,CUST-262,5.92,restaurants,18,Tuesday,False,4.7,False
TXN-0001880,CUST-137,291.24,groceries,3,Thursday,False,5.3,False
TXN-0003670,CUST-438,200.0,groceries,9,Monday,False,4.2,False
TXN-0002734,CUST-076,26.94,electronics,20,Wednesday,False,6.5,False
TXN-0003015,CUST-192,111.3,groceries,11,Tuesday,False,2.6,False
TXN-0000443,CUST-484,67.78,online_retail,10,Monday,False,20.0,False
TXN-0000252,CUST-322,54.31,cash_withdrawal,12,Tuesday,False,1.3,False
TXN-0001831,CUST-262,24.17,online_retail,10,Tuesday,False,0.6,False
TXN-0001493,CUST-302,15.47,groceries,12,Thursday,False,3.7,False
TXN-0002897,CUST-434,31.36,fuel,6,Tuesday,False,7.7,False
TXN-0004939,CUST-329,243.01,online_retail,2,Sunday,True,12.4,True
TXN-0004271,CUST-307,130.03,groceries,20,Thursday,False,9.5,False
TXN-0004562,CUST-390,63.12,travel,16,Friday,False,7.6,False
TXN-0000605,CUST-394,15.46,online_retail,10,Tuesday,False,7.2,False
TXN-0001680,CUST-436,894.12,online_retail,4,Tuesday,False,10.9,False
TXN-0004328,CUST-144,285.32,restaurants,12,Tuesday,False,6.4,False
TXN-0002136,CUST-166,23.64,fuel,0,Saturday,False,2.8,False
TXN-0001952,CUST-152,22.56,groceries,13,Friday,False,5.9,False
TXN-0000307,CUST-070,200.0,fuel,5,Sunday,False,5.8,False
TXN-0000173,CUST-299,62.82,travel,17,Friday,False,5.4,False
TXN-0004989,CUST-495,308.58,electronics,20,Sunday,True,169.5,True
TXN-0002547,CUST-371,61.82,electronics,8,Tuesday,False,6.7,False
TXN-0002326,CUST-165,108.59,fuel,7,Wednesday,False,3.4,False
TXN-0000107,CUST-263,29.13,travel,17,Thursday,False,0.5,False
TXN-0000368,CUST-483,36.24,groceries,16,Wednesday,False,4.1,False
TXN-0004885,CUST-056,383.24,fuel,0,Sunday,False,139.4,True
TXN-0003712,CUST-002,10.11,travel,17,Friday,False,2.0,False
TXN-0003402,CUST-132,115.11,travel,8,Tuesday,False,4.4,False
TXN-0004992,CUST-159,565.06,online_retail,12,Friday,False,20.0,True
TXN-0004853,CUST-128,485.6,online_retail,18,Thursday,True,35.9,True
TXN-0001562,CUST-056,35.77,groceries,8,Monday,False,2.9,False
TXN-0001201,CUST-306,22.63,online_retail,9,Sunday,False,1.4,False
TXN-0003135,CUST-492,75.91,fuel,12,Wednesday,False,1.0,False
TXN-0004701,CUST-460,12.51,cash_withdrawal,9,Sunday,False,15.7,False
TXN-0001873,CUST-394,15.43,cash_withdrawal,16,Wednesday,False,2.1,False
TXN-0004462,CUST-366,55.7,online_retail,11,Thursday,False,1.3,False
TXN-0001352,CUST-444,49.99,electronics,12,Monday,False,1.9,False
TXN-0004936,CUST-223,150.4,cash_withdrawal,0,Sunday,False,20.0,True
TXN-0001442,CUST-324,27.78,cash_withdrawal,10,Sunday,False,6.9,False
TXN-0002684,CUST-222,24.75,cash_withdrawal,16,Wednesday,False,0.4,False
TXN-0004338,CUST-323,348.73,cash_withdrawal,20,Wednesday,False,3.2,False
TXN-0001634,CUST-102,34.61,groceries,11,Thursday,False,7.2,False
TXN-0000382,CUST-044,43.25,cash_withdrawal,12,Wednesday,False,10.7,False
TXN-0000020,CUST-472,43.99,travel,12,Sunday,False,1.4,False
TXN-0003404,CUST-278,24.97,cash_withdrawal,20,Friday,False,20.0,False
TXN-0001153,CUST-274,447.78,restaurants,16,Monday,False,0.1,False
TXN-0002062,CUST-305,31.04,electronics,13,Friday,False,0.5,False
TXN-0003987,CUST-447,42.32,electronics,13,Saturday,False,2.9,False
TXN-0004617,CUST-084,271.3,travel,11,Tuesday,False,0.8,False
TXN-0000404,CUST-351,279.6,groceries,11,Sunday,False,2.4,False
TXN-0004680,CUST-248,19.5,fuel,15,Sunday,False,8.8,False
TXN-0004766,CUST-258,5.73,fuel,12,Friday,False,3.4,False
TXN-0001266,CUST-491,39.88,groceries,18,Saturday,False,3.8,False
TXN-0001430,CUST-256,117.33,cash_withdrawal,11,Sunday,False,8.8,False
TXN-0000026,CUST-153,13.62,electronics,16,Wednesday,False,4.2,False
TXN-0002364,CUST-052,59.3,electronics,9,Sunday,True,1.1,False
TXN-0000754,CUST-488,30.68,electronics,16,Monday,False,0.7,False
TXN-0003218,CUST-361,49.38,fuel,10,Tuesday,False,2.8,False
TXN-0004273,CUST-021,200.0,fuel,12,Tuesday,False,3.5,False
TXN-0002664,CUST-139,13.57,online_retail,19,Friday,False,3.9,False
TXN-0002817,CUST-053,132.59,groceries,15,Saturday,False,20.0,False
TXN-0003461,CUST-002,25.95,cash_withdrawal,17,Tuesday,False,3.5,False
TXN-0003844,CUST-429,72.94,fuel,6,Sunday,False,10.4,False
TXN-0004655,CUST-122,20.13,fuel,21,Saturday,False,4.9,False
TXN-0002746,CUST-260,18.98,restaurants,13,Thursday,False,6.5,False
TXN-0003312,CUST-075,200.0,cash_withdrawal,17,Saturday,False,1.2,False
TXN-0002951,CUST-083,38.25,electronics,9,Friday,False,7.6,False
TXN-0003856,CUST-078,35.66,cash_withdrawal,12,Tuesday,False,0.3,False
TXN-0001396,CUST-333,34.81,electronics,9,Thursday,False,1.8,False
TXN-0000390,CUST-041,92.9,cash_withdrawal,18,Thursday,False,0.0,False
TXN-0002132,CUST-285,24.82,fuel,17,Wednesday,False,0.6,False
TXN-0003141,CUST-234,23.09,fuel,3,Thursday,False,1.1,False
TXN-0004461,CUST-336,202.36,groceries,11,Monday,False,9.4,False
TXN-0003708,CUST-302,15.57,online_retail,9,Saturday,False,8.6,False
TXN-0003475,CUST-225,84.92,electronics,23,Monday,False,20.0,False
TXN-0004523,CUST-179,215.79,groceries,14,Friday,False,6.0,False
TXN-0000356,CUST-496,200.0,online_retail,7,Tuesday,False,3.5,False
TXN-0000103,CUST-480,9.94,electronics,17,Saturday,False,1.2,False
TXN-0002902,CUST-314,29.1,restaurants,12,Thursday,False,17.5,False
TXN-0000235,CUST-173,27.46,online_retail,16,Friday,False,3.2,False
TXN-0000958,CUST-392,200.0,travel,18,Friday,False,1.0,False
TXN-0001801,CUST-018,26.46,groceries,6,Tuesday,False,0.3,False
TXN-0003201,CUST-119,23.83,electronics,14,Tuesday,False,3.4,False
TXN-0001166,CUST-185,497.98,travel,11,Tuesday,False,1.3,False
TXN-0000945,CUST-053,307.6,online_retail,15,Sunday,False,3.1,False
TXN-0002540,CUST-206,200.0,online_retail,14,Monday,False,13.2,False
TXN-0004149,CUST-056,383.08,fuel,7,Saturday,False,9.8,False
TXN-0004895,CUST-052,1603.15,electronics,0,Monday,True,68.7,True
TXN-0003942,CUST-454,46.5,fuel,13,Friday,False,4.2,False
TXN-0004819,CUST-355,9.25,restaurants,16,Friday,False,5.4,False
TXN-0000422,CUST-312,78.03,fuel,23,Wednesday,False,4.9,False
TXN-0004293,CUST-377,9.43,travel,20,Friday,False,0.2,False
TXN-0001070,CUST-033,12.31,fuel,17,Sunday,False,0.9,False
TXN-0003512,CUST-353,18.41,groceries,17,Sunday,False,0.2,False
TXN-0002621,CUST-042,8.05,online_retail,12,Friday,False,1.3,False
TXN-0004082,CUST-331,200.0,cash_withdrawal,11,Friday,False,2.3,False
TXN-0002891,CUST-192,74.61,groceries,8,Tuesday,True,1.9,False
TXN-0001333,CUST-241,27.66,electronics,9,Sunday,False,3.3,False
TXN-0004380,CUST-343,197.29,restaurants,14,Tuesday,False,2.5,False
TXN-0002487,CUST-062,30.25,online_retail,11,Thursday,False,6.1,False
TXN-0002330,CUST-489,36.64,groceries,6,Thursday,False,0.9,False
TXN-0001667,CUST-354,24.41,restaurants,7,Thursday,False,1.2,False
TXN-0004556,CUST-073,26.31,cash_withdrawal,13,Thursday,False,2.3,False
TXN-0000438,CUST-380,37.37,restaurants,17,Saturday,False,4.5,False
TXN-0002106,CUST-240,56.68,cash_withdrawal,5,Sunday,False,2.4,False
TXN-0001519,CUST-175,242.08,electronics,9,Thursday,False,0.9,False
TXN-0004827,CUST-234,43.62,restaurants,19,Monday,False,13.2,False
TXN-0004126,CUST-309,15.54,electronics,12,Sunday,False,2.0,False
TXN-0004828,CUST-421,43.13,cash_withdrawal,13,Friday,False,1.8,False
TXN-0001662,CUST-274,10.12,cash_withdrawal,12,Thursday,False,3.6,False
TXN-0002898,CUST-228,6.19,groceries,13,Friday,True,0.4,False
TXN-0003748,CUST-273,66.2,cash_withdrawal,19,Friday,False,11.1,False
TXN-0004115,CUST-016,7.53,restaurants,18,Sunday,False,1.0,False
TXN-0004918,CUST-011,390.86,online_retail,14,Thursday,False,75.4,True
TXN-0003979,CUST-372,11.16,electronics,12,Wednesday,False,11.2,False
TXN-0002012,CUST-083,18.69,online_retail,10,Friday,False,1.1,False
TXN-0001744,CUST-388,12.02,restaurants,16,Friday,False,3.4,False
TXN-0000983,CUST-314,37.77,online_retail,23,Thursday,False,2.9,False
TXN-0003688,CUST-085,200.0,cash_withdrawal,15,Monday,False,14.5,False
TXN-0001032,CUST-229,20.11,restaurants,15,Tuesday,False,6.7,False
TXN-0002597,CUST-314,90.46,restaurants,19,Saturday,False,1.5,False
TXN-0004166,CUST-110,200.0,fuel,8,Sunday,False,4.4,False
TXN-0001810,CUST-366,10.97,fuel,15,Sunday,False,1.9,False
TXN-0000760,CUST-160,96.85,restaurants,10,Tuesday,False,11.4,False
TXN-0003625,CUST-149,8.77,cash_withdrawal,21,Monday,False,9.0,False
TXN-0003197,CUST-449,328.72,electronics,8,Monday,True,3.5,False
TXN-0001000,CUST-270,24.39,fuel,10,Sunday,False,1.4,False
TXN-0002856,CUST-356,66.37,electronics,6,Tuesday,False,4.2,False
TXN-0003196,CUST-244,7.02,travel,14,Friday,False,3.1,False
TXN-0004796,CUST-244,22.86,online_retail,20,Wednesday,True,1.1,False
TXN-0000841,CUST-146,29.37,electronics,6,Sunday,False,8.1,False
TXN-0003531,CUST-282,28.51,electronics,20,Sunday,False,3.7,False
TXN-0004738,CUST-195,59.39,restaurants,18,Tuesday,False,17.2,False
TXN-0001872,CUST-079,56.13,travel,11,Monday,False,0.4,False
TXN-0003199,CUST-192,270.24,online_retail,18,Wednesday,False,5.7,False
TXN-0000987,CUST-163,30.77,cash_withdrawal,9,Thursday,False,2.5,False
TXN-0000476,CUST-294,36.34,cash_withdrawal,9,Thursday,False,9.3,False
TXN-0003727,CUST-034,35.23,cash_withdrawal,18,Monday,False,9.8,False
TXN-0003233,CUST-298,28.14,online_retail,19,Tuesday,False,2.4,False
TXN-0000388,CUST-076,200.0,groceries,6,Sunday,False,0.4,False
TXN-0001440,CUST-396,20.15,electronics,18,Thursday,False,1.1,False
TXN-0003703,CUST-252,36.86,fuel,10,Saturday,False,4.2,False
TXN-0002333,CUST-059,35.28,cash_withdrawal,12,Monday,False,18.6,False
TXN-0002657,CUST-460,30.6,travel,18,Monday,False,6.8,False
TXN-0000358,CUST-164,10.8,electronics,14,Saturday,False,9.8,False
TXN-0000762,CUST-153,9.91,electronics,8,Wednesday,False,0.3,False
TXN-0000732,CUST-140,34.86,online_retail,12,Thursday,False,14.2,False
TXN-0000992,CUST-500,9.4,electronics,7,Monday,False,1.9,False
TXN-0000298,CUST-378,141.94,cash_withdrawal,14,Wednesday,False,9.9,False
TXN-0000303,CUST-327,57.22,fuel,7,Thursday,False,4.2,False
TXN-0002981,CUST-478,34.36,fuel,12,Friday,False,0.1,False
TXN-0004805,CUST-254,51.71,groceries,22,Friday,False,13.0,False
TXN-0003436,CUST-163,7.01,groceries,12,Tuesday,False,10.2,False
TXN-0000145,CUST-183,12.74,online_retail,14,Thursday,False,4.0,False
TXN-0004203,CUST-358,21.15,fuel,13,Wednesday,False,11.4,False
TXN-0002635,CUST-274,16.38,cash_withdrawal,9,Monday,False,16.9,False
TXN-0000759,CUST-267,53.36,cash_withdrawal,10,Tuesday,False,12.0,False
TXN-0003340,CUST-456,31.57,groceries,5,Thursday,False,0.4,False
TXN-0002555,CUST-014,315.48,electronics,5,Friday,False,3.8,False
TXN-0002407,CUST-249,21.87,travel,22,Sunday,False,1.7,False
TXN-0000568,CUST-108,47.22,cash_withdrawal,8,Saturday,False,1.3,False
TXN-0003720,CUST-350,17.56,restaurants,23,Tuesday,False,3.6,False
TXN-0004859,CUST-227,1544.29,travel,5,Tuesday,False,418.5,True
TXN-0000400,CUST-074,30.76,online_retail,7,Friday,False,6.3,False
TXN-0000517,CUST-056,43.9,fuel,11,Thursday,True,3.8,False
TXN-0001294,CUST-055,215.14,electronics,12,Tuesday,False,0.1,False
TXN-0001157,CUST-484,14.34,fuel,16,Friday,False,10.3,False
TXN-0000327,CUST-032,52.33,groceries,13,Wednesday,False,2.5,False
TXN-0004479,CUST-220,68.09,fuel,10,Thursday,False,3.3,False
TXN-0002482,CUST-287,5.0,travel,21,Thursday,False,4.3,False
TXN-0003345,CUST-082,34.07,online_retail,8,Wednesday,False,1.6,False
TXN-0002002,CUST-292,12.1,online_retail,18,Monday,False,10.3,False
TXN-0004383,CUST-206,37.16,cash_withdrawal,14,Monday,False,3.0,False
TXN-0002166,CUST-019,10.35,online_retail,13,Wednesday,False,6.7,False
TXN-0001041,CUST-032,40.84,travel,4,Thursday,False,0.3,False
TXN-0000786,CUST-337,73.5,travel,10,Friday,False,2.5,False
TXN-0000852,CUST-486,211.83,restaurants,5,Tuesday,False,1.3,False
TXN-0002055,CUST-097,29.44,travel,10,Saturday,False,0.1,False
TXN-0000230,CUST-450,28.09,restaurants,10,Thursday,False,1.3,False
TXN-0001479,CUST-290,175.52,travel,8,Wednesday,False,7.3,False
TXN-0003207,CUST-322,79.68,online_retail,8,Sunday,False,4.2,False
TXN-0003281,CUST-380,200.0,electronics,12,Wednesday,False,3.4,False
TXN-0000484,CUST-191,31.32,fuel,18,Wednesday,False,3.1,False
TXN-0001483,CUST-320,105.45,travel,18,Thursday,False,6.2,False
TXN-0001931,CUST-144,19.12,electronics,19,Wednesday,False,0.8,False
TXN-0000891,CUST-314,775.93,electronics,10,Thursday,False,2.9,False
TXN-0001804,CUST-419,87.74,cash_withdrawal,16,Thursday,False,2.8,False
TXN-0003948,CUST-453,243.02,restaurants,16,Friday,False,6.0,False
TXN-0004454,CUST-413,11.54,groceries,17,Friday,False,1.6,False
TXN-0002571,CUST-077,41.35,groceries,15,Wednesday,False,0.2,False
TXN-0002896,CUST-308,200.0,restaurants,15,Friday,False,2.0,False
TXN-0004807,CUST-157,13.39,electronics,14,Thursday,False,1.1,False
TXN-0001363,CUST-465,207.8,fuel,20,Friday,False,4.5,False
TXN-0004229,CUST-348,52.14,restaurants,18,Thursday,False,11.0,False
TXN-0000129,CUST-335,100.88,fuel,12,Saturday,False,8.6,False
TXN-0004588,CUST-253,200.0,travel,11,Monday,False,0.3,False
TXN-0001993,CUST-381,395.61,electronics,23,Thursday,False,0.1,False
TXN-0000924,CUST-427,256.69,electronics,9,Tuesday,False,12.2,False
TXN-0002429,CUST-013,34.91,electronics,22,Saturday,False,0.6,False
TXN-0003877,CUST-218,92.51,restaurants,13,Friday,False,1.9,False
TXN-0003985,CUST-185,957.62,restaurants,18,Sunday,False,4.7,False
TXN-0000865,CUST-055,9.98,electronics,13,Tuesday,True,17.1,False
TXN-0004849,CUST-396,11.8,online_retail,17,Saturday,False,3.5,False
TXN-0001911,CUST-365,37.38,restaurants,12,Sunday,False,8.2,False
TXN-0004968,CUST-289,975.66,travel,0,Wednesday,False,0.0,True
TXN-0001365,CUST-037,9.89,online_retail,12,Friday,False,13.5,False
TXN-0001057,CUST-339,200.0,electronics,7,Wednesday,False,4.5,False
TXN-0000750,CUST-138,62.39,electronics,17,Saturday,False,1.9,False
TXN-0004739,CUST-022,38.89,cash_withdrawal,9,Tuesday,False,5.9,False
TXN-0001946,CUST-074,118.9,cash_withdrawal,10,Friday,True,3.6,False
TXN-0000350,CUST-328,18.93,travel,11,Saturday,False,0.9,False
TXN-0001278,CUST-441,23.34,fuel,5,Monday,False,0.9,False
TXN-0003125,CUST-214,35.96,cash_withdrawal,12,Monday,False,3.9,False
TXN-0000885,CUST-458,24.1,cash_withdrawal,8,Friday,False,4.8,False
TXN-0002009,CUST-020,547.47,restaurants,4,Tuesday,False,15.3,False
TXN-0002629,CUST-091,13.48,travel,23,Friday,False,6.5,False
TXN-0004244,CUST-275,33.5,restaurants,11,Wednesday,False,0.4,False
TXN-0004869,CUST-113,157.4,online_retail,0,Monday,True,203.4,True
TXN-0003689,CUST-195,25.4,groceries,14,Tuesday,False,13.4,False
TXN-0001996,CUST-329,20.54,travel,8,Sunday,False,3.2,False
TXN-0003638,CUST-382,39.94,cash_withdrawal,16,Saturday,False,3.2,False
TXN-0000809,CUST-071,15.18,restaurants,20,Wednesday,False,0.0,False
TXN-0000624,CUST-186,36.2,online_retail,14,Saturday,False,5.6,False
TXN-0000814,CUST-375,69.13,fuel,12,Friday,False,11.8,False
TXN-0002134,CUST-467,33.72,groceries,2,Sunday,False,0.2,False
TXN-0001061,CUST-277,65.37,cash_withdrawal,16,Wednesday,False,16.4,False
TXN-0004719,CUST-384,39.21,groceries,11,Sunday,False,3.8,False
TXN-0003827,CUST-381,41.21,travel,7,Tuesday,False,3.1,False
TXN-0003697,CUST-204,51.14,travel,4,Friday,False,5.5,False
TXN-0003406,CUST-123,76.38,groceries,10,Sunday,False,1.2,False
TXN-0000097,CUST-125,27.2,restaurants,9,Tuesday,False,3.3,False
TXN-0004657,CUST-280,28.78,cash_withdrawal,9,Tuesday,False,3.9,False
TXN-0002046,CUST-083,14.92,cash_withdrawal,9,Thursday,False,9.7,False
TXN-0004791,CUST-280,89.1,travel,20,Thursday,False,9.8,False
TXN-0003696,CUST-122,621.09,travel,5,Tuesday,False,3.4,False
TXN-0002758,CUST-187,21.1,groceries,15,Sunday,False,0.5,False
TXN-0002525,CUST-223,231.0,restaurants,13,Saturday,False,8.6,False
TXN-0003133,CUST-020,88.07,travel,5,Thursday,False,4.7,False
TXN-0002114,CUST-018,12.39,online_retail,14,Wednesday,False,5.6,False
TXN-0001736,CUST-094,54.57,fuel,6,Sunday,False,4.4,False
TXN-0003578,CUST-263,276.7,online_retail,12,Sunday,False,0.9,False
TXN-0000246,CUST-176,37.72,fuel,14,Monday,False,1.1,False
TXN-0000374,CUST-079,46.84,groceries,9,Wednesday,True,1.2,False
TXN-0002718,CUST-025,47.24,fuel,12,Friday,False,6.3,False
TXN-0001537,CUST-439,495.87,electronics,14,Friday,False,3.3,False
TXN-0001487,CUST-064,33.31,cash_withdrawal,6,Friday,False,1.3,False
TXN-0001833,CUST-040,24.1,restaurants,13,Monday,False,5.1,False
TXN-0003741,CUST-340,200.0,fuel,23,Wednesday,False,5.1,False
TXN-0003808,CUST-242,23.83,travel,2,Friday,False,1.0,False
TXN-0003874,CUST-110,7.16,cash_withdrawal,6,Saturday,False,6.2,False
TXN-0001035,CUST-363,78.57,groceries,18,Monday,False,9.1,False
TXN-0004315,CUST-191,37.93,online_retail,15,Thursday,False,4.6,False
TXN-0003728,CUST-280,34.24,online_retail,10,Thursday,False,3.9,False
TXN-0002957,CUST-038,6.31,groceries,12,Saturday,False,1.0,False
TXN-0000366,CUST-151,10.65,groceries,16,Wednesday,False,0.3,False
TXN-0004833,CUST-321,728.49,electronics,14,Sunday,False,0.6,False
TXN-0000195,CUST-096,200.99,restaurants,14,Wednesday,False,9.1,False
TXN-0003973,CUST-492,332.42,fuel,18,Sunday,False,1.3,False
TXN-0002081,CUST-082,40.18,travel,15,Tuesday,False,14.4,False
TXN-0000550,CUST-220,24.49,restaurants,12,Friday,False,8.8,False
TXN-0001987,CUST-007,157.98,restaurants,17,Monday,False,4.5,False
TXN-0001398,CUST-243,33.22,travel,16,Monday,False,0.4,False
TXN-0000329,CUST-279,241.26,fuel,13,Monday,False,0.5,False
TXN-0001369,CUST-411,21.52,travel,12,Saturday,False,0.0,False
TXN-0004062,CUST-404,525.02,cash_withdrawal,19,Saturday,False,6.1,False
TXN-0002622,CUST-167,233.62,online_retail,14,Tuesday,False,2.8,False
TXN-0002503,CUST-437,55.19,electronics,22,Saturday,False,11.0,False
TXN-0003740,CUST-122,100.39,restaurants,19,Monday,False,8.9,False
TXN-0003361,CUST-418,44.79,travel,13,Thursday,False,4.0,False
TXN-0000207,CUST-494,21.32,online_retail,7,Friday,False,2.3,False
TXN-0003918,CUST-240,24.9,groceries,11,Wednesday,True,1.4,False
TXN-0002855,CUST-080,145.23,cash_withdrawal,19,Wednesday,True,0.3,False
TXN-0000365,CUST-116,27.84,electronics,12,Thursday,False,3.7,False
TXN-0004809,CUST-477,274.87,electronics,13,Tuesday,False,5.6,False
TXN-0004947,CUST-271,77.67,electronics,11,Thursday,False,8.3,True
TXN-0003926,CUST-328,200.0,electronics,10,Saturday,False,10.5,False
TXN-0004098,CUST-102,96.79,cash_withdrawal,14,Sunday,False,4.9,False
TXN-0001073,CUST-167,15.38,groceries,7,Saturday,False,4.2,False
TXN-0004674,CUST-219,200.0,groceries,12,Friday,False,10.7,False
TXN-0003595,CUST-440,221.43,travel,9,Sunday,False,3.1,False
TXN-0000433,CUST-215,51.95,travel,9,Thursday,False,3.0,False
TXN-0004765,CUST-425,73.49,groceries,23,Tuesday,False,0.6,False
TXN-0003154,CUST-479,111.12,online_retail,17,Saturday,False,7.2,False
TXN-0002735,CUST-309,22.37,fuel,12,Monday,False,2.2,False
TXN-0000684,CUST-284,12.04,electronics,21,Thursday,False,0.3,False
TXN-0004069,CUST-008,50.39,cash_withdrawal,9,Saturday,False,1.3,False
TXN-0000110,CUST-075,24.06,groceries,10,Wednesday,False,2.5,False
TXN-0001155,CUST-080,277.65,groceries,11,Saturday,False,3.5,False
TXN-0001917,CUST-351,11.27,online_retail,9,Sunday,False,1.0,False
TXN-0003891,CUST-227,9.68,online_retail,23,Saturday,False,2.9,False
TXN-0000496,CUST-317,42.95,groceries,11,Thursday,False,1.4,False
TXN-0004634,CUST-335,389.59,groceries,18,Friday,False,0.0,False
TXN-0001167,CUST-198,11.99,restaurants,17,Monday,False,6.3,False
TXN-0001454,CUST-397,45.54,restaurants,12,Saturday,False,12.1,False
TXN-0003208,CUST-066,106.69,fuel,2,Friday,False,1.1,False
TXN-0002436,CUST-218,32.73,online_retail,15,Saturday,True,4.0,False
TXN-0000415,CUST-492,25.44,fuel,17,Thursday,False,11.6,False
TXN-0000686,CUST-466,26.19,electronics,6,Thursday,False,0.2,False
TXN-0000474,CUST-255,34.95,electronics,16,Saturday,False,0.8,False
TXN-0001432,CUST-497,41.95,travel,15,Sunday,False,1.8,False
TXN-0000039,CUST-148,42.88,restaurants,12,Wednesday,False,10.6,False
TXN-0000623,CUST-264,39.77,cash_withdrawal,4,Wednesday,False,6.0,False
TXN-0002762,CUST-209,14.74,groceries,8,Friday,False,2.9,False
TXN-0001200,CUST-160,19.26,cash_withdrawal,16,Wednesday,False,9.0,False
TXN-0001491,CUST-106,11.53,electronics,14,Sunday,False,8.4,False
TXN-0001026,CUST-222,200.0,online_retail,16,Saturday,False,0.6,False
TXN-0000462,CUST-068,23.78,electronics,18,Saturday,True,3.9,False
TXN-0003220,CUST-470,48.05,restaurants,8,Wednesday,False,1.0,False
TXN-0004878,CUST-493,453.47,travel,1,Thursday,True,20.0,True
TXN-0002430,CUST-140,23.5,cash_withdrawal,18,Monday,False,17.8,False
TXN-0002266,CUST-467,30.84,cash_withdrawal,10,Saturday,False,1.0,False
