date,region,weather_type,temperature,wind_speed,is_holiday,demand_mw
2022-10-10,Midlands,cloudy,16.5,26.4,0,39614.5
2022-10-11,North,clear,10.5,52.3,0,40936.1
2022-10-11,South,cloudy,12.4,17.0,0,44856.5
2022-10-11,Midlands,clear,5.8,35.7,0,42775.3
2022-10-12,North,cloudy,13.4,23.0,0,38926.8
2022-10-12,South,clear,10.7,21.2,0,43038.1
2022-10-12,Midlands,cloudy,12.4,19.1,0,40605.5
2022-10-13,North,clear,13.1,20.1,0,38454.8
2022-10-13,South,rain,16.6,17.9,0,42746.0
2022-10-13,Midlands,cloudy,10.7,27.2,0,40490.9
2022-10-14,North,cloudy,13.0,24.3,0,40975.4
2022-10-14,South,cloudy,13.2,33.4,0,43114.9
2022-10-14,Midlands,cloudy,8.5,40.7,0,43059.2
2022-10-15,North,clear,10.1,27.0,0,36952.6
2022-10-15,South,clear,9.0,24.0,0,42222.8
2022-10-15,Midlands,cloudy,14.7,31.2,0,38971.1
2022-10-16,North,clear,11.3,25.8,0,35894.7
2022-10-16,South,clear,8.5,12.4,0,41258.1
2022-10-16,Midlands,cloudy,10.7,24.9,1,36419.8
2022-10-17,North,clear,9.5,24.0,0,38641.3
2022-10-17,South,cloudy,11.3,30.3,0,44053.6
2022-10-17,Midlands,rain,15.1,24.9,0,42485.7
2022-10-18,North,rain,7.0,20.3,0,41855.4
2022-10-18,South,cloudy,12.2,40.1,0,43560.9
2022-10-18,Midlands,cloudy,7.2,23.6,0,45358.7
2022-10-19,North,cloudy,6.5,27.2,0,43391.6
2022-10-19,South,cloudy,11.8,35.4,0,44051.3
2022-10-19,Midlands,cloudy,12.3,27.1,0,41912.0
2022-10-20,North,rain,9.5,35.5,0,41758.5
2022-10-20,South,cloudy,8.9,49.0,0,43665.0
2022-10-20,Midlands,rain,10.0,24.5,0,43707.4
2022-10-21,North,cloudy,7.5,37.0,0,42467.4
2022-10-21,South,rain,7.9,24.2,0,46756.9
2022-10-21,Midlands,cloudy,8.4,20.7,0,41037.6
2022-10-22,North,rain,7.1,22.7,0,39833.3
2022-10-22,South,cloudy,11.9,24.8,0,43230.5
2022-10-22,Midlands,clear,11.1,30.0,0,39559.7
2022-10-23,North,storm,5.4,29.0,0,41412.2
2022-10-23,South,rain,7.7,34.7,0,45053.7
2022-10-23,Midlands,cloudy,8.8,28.4,0,40761.7
2022-10-24,North,rain,8.6,15.0,0,41177.8
2022-10-24,South,cloudy,7.7,38.2,0,44651.3
2022-10-24,Midlands,clear,8.7,21.0,0,43466.3
2022-10-25,North,rain,11.7,39.6,0,40283.3
2022-10-25,South,rain,7.5,31.3,0,48090.6
2022-10-25,Midlands,cloudy,7.6,33.5,0,44730.7
2022-10-26,North,rain,12.8,21.3,0,40373.8
2022-10-26,South,cloudy,6.5,23.3,0,45242.0
2022-10-26,Midlands,clear,8.6,20.2,0,43743.7
2022-10-27,North,cloudy,12.8,33.9,0,41234.4
2022-10-27,South,cloudy,12.3,30.4,0,46995.4
2022-10-27,Midlands,clear,8.9,39.7,0,43665.1
2022-10-28,North,cloudy,8.6,38.6,0,40140.3
2022-10-28,South,rain,8.1,29.0,0,43369.2
2022-10-28,Midlands,clear,9.8,34.5,0,43198.5
2022-10-29,North,clear,6.5,39.2,0,39274.5
2022-10-29,South,rain,3.0,31.7,0,43989.5
2022-10-29,Midlands,rain,13.8,21.9,0,43161.7
2022-10-30,North,storm,10.0,18.5,0,39587.7
2022-10-30,South,clear,2.7,21.4,0,45123.1
2022-10-30,Midlands,cloudy,9.1,21.3,0,41236.3
2022-10-31,North,clear,8.9,27.3,0,42516.6
2022-10-31,South,rain,5.5,22.2,0,45184.5
2022-10-31,Midlands,rain,12.4,32.0,0,42817.2
2022-11-01,North,cloudy,8.8,45.8,0,40477.9
2022-11-01,South,clear,9.1,35.7,0,44205.3
2022-11-01,Midlands,rain,7.2,38.5,0,43624.6
2022-11-02,North,rain,8.5,27.6,0,43740.6
2022-11-02,South,clear,8.7,34.9,0,45437.9
2022-11-02,Midlands,cloudy,8.1,34.4,0,44638.9
2022-11-03,North,clear,8.6,18.8,0,41828.8
2022-11-03,South,clear,4.4,41.7,0,48403.2
2022-11-03,Midlands,cloudy,6.3,22.2,0,43679.7
2022-11-04,North,clear,6.8,18.9,0,42340.6
2022-11-04,South,cloudy,4.4,29.1,0,47646.0
2022-11-04,Midlands,clear,8.3,40.9,0,44134.8
2022-11-05,North,storm,6.4,24.2,0,40346.1
2022-11-05,South,clear,9.8,34.1,0,40271.4
2022-11-05,Midlands,clear,10.7,25.9,0,41798.5
2022-11-06,North,clear,9.1,22.0,0,39740.8
2022-11-06,South,clear,9.9,24.6,0,43391.1
2022-11-06,Midlands,rain,10.9,29.8,0,43025.8
2022-11-07,North,cloudy,4.8,28.4,0,42963.4
2022-11-07,South,rain,4.9,31.5,0,48072.5
2022-11-07,Midlands,cloudy,7.8,25.9,0,42903.1
2022-11-08,North,cloudy,9.8,24.8,0,41917.4
2022-11-08,South,cloudy,7.0,27.6,0,43726.4
2022-11-08,Midlands,storm,11.7,29.5,0,45063.4
2022-11-09,North,cloudy,10.2,19.5,0,43576.3
2022-11-09,South,rain,4.7,16.4,0,48806.4
2022-11-09,Midlands,cloudy,9.4,27.8,0,45059.9
2022-11-10,North,storm,4.3,31.6,0,46337.4
2022-11-10,South,clear,5.5,34.2,0,46160.2
2022-11-10,Midlands,clear,6.6,31.0,0,44297.2
2022-11-11,North,clear,11.8,25.3,0,41190.4
2022-11-11,South,clear,8.0,29.5,0,46836.2
2022-11-11,Midlands,clear,4.3,27.8,0,45019.1
2022-11-12,North,rain,6.6,34.6,0,40143.4
2022-11-12,South,cloudy,9.9,26.5,0,43204.8
2022-11-12,Midlands,cloudy,4.9,28.0,0,43364.6
2022-11-13,North,rain,4.2,31.6,0,41582.1
2022-11-13,South,cloudy,7.1,21.4,0,40513.2
2022-11-13,Midlands,cloudy,7.8,29.8,0,42289.3
2022-11-14,North,cloudy,6.9,27.6,0,41707.8
2022-11-14,South,cloudy,6.1,22.1,0,46487.8
2022-11-14,Midlands,rain,6.8,26.7,0,46330.3
2022-11-15,North,clear,6.3,33.8,0,43190.5
2022-11-15,South,cloudy,3.5,24.0,0,48713.6
2022-11-15,Midlands,clear,3.8,19.0,0,46028.2
2022-11-16,North,cloudy,5.6,43.7,0,44367.6
2022-11-16,South,cloudy,10.5,15.9,0,46372.9
2022-11-16,Midlands,rain,6.4,41.6,0,45186.8
2022-11-17,North,storm,8.5,22.5,0,43631.5
2022-11-17,South,rain,3.3,33.8,0,46518.8
2022-11-17,Midlands,cloudy,5.1,24.9,0,45660.3
2022-11-18,North,clear,5.5,35.5,0,45481.5
2022-11-18,South,rain,5.6,31.2,0,45323.5
2022-11-18,Midlands,cloudy,7.2,29.2,0,47180.1
2022-11-19,North,clear,4.1,37.1,0,41643.6
2022-11-19,South,rain,7.2,28.5,0,45373.8
2022-11-19,Midlands,cloudy,4.5,17.0,0,42581.2
2022-11-20,North,cloudy,10.0,18.6,0,40507.0
2022-11-20,South,rain,5.7,23.5,0,45967.9
2022-11-20,Midlands,cloudy,1.2,33.6,0,44783.8
2022-11-21,North,rain,6.8,45.2,0,43227.8
2022-11-21,South,cloudy,8.3,22.4,0,45765.5
2022-11-21,Midlands,cloudy,7.5,12.5,0,43927.6
2022-11-22,North,cloudy,4.9,36.0,0,42745.6
2022-11-22,South,cloudy,3.2,25.9,0,49211.5
2022-11-22,Midlands,rain,8.4,40.5,0,46073.0
2022-11-23,North,cloudy,8.4,26.3,0,43400.8
2022-11-23,South,cloudy,6.9,33.4,0,46562.2
2022-11-23,Midlands,storm,10.9,29.4,0,43290.7
2022-11-24,North,rain,6.4,33.3,0,47444.2
2022-11-24,South,storm,6.3,15.2,1,45906.7
2022-11-24,Midlands,clear,5.6,27.5,0,43874.7
2022-11-25,North,cloudy,3.5,32.4,0,44434.8
2022-11-25,South,cloudy,3.9,14.3,0,47980.2
2022-11-25,Midlands,storm,10.2,28.7,0,45696.8
2022-11-26,North,rain,9.0,36.0,0,40217.0
2022-11-26,South,rain,5.1,15.4,0,45210.6
2022-11-26,Midlands,cloudy,2.9,45.9,0,44314.7
2022-11-27,North,rain,2.9,20.5,0,40961.4
2022-11-27,South,clear,4.8,28.5,0,46161.5
2022-11-27,Midlands,cloudy,3.7,37.7,0,45600.8
2022-11-28,North,rain,4.6,34.5,0,46826.7
2022-11-28,South,clear,1.7,38.6,0,49084.5
2022-11-28,Midlands,cloudy,6.1,36.8,0,44661.7
2022-11-29,North,cloudy,3.1,26.5,0,44949.1
2022-11-29,South,cloudy,5.1,35.9,0,47092.2
2022-11-29,Midlands,cloudy,6.3,32.5,0,46434.2
2022-11-30,North,storm,4.8,22.8,0,46271.3
2022-11-30,South,cloudy,3.7,27.7,0,48953.9
2022-11-30,Midlands,cloudy,3.6,16.1,0,45730.2
2022-12-01,North,cloudy,4.9,27.0,0,46488.8
2022-12-01,South,rain,4.9,26.6,0,48112.8
2022-12-01,Midlands,cloudy,7.0,15.2,0,47553.3
2022-12-02,North,rain,4.3,22.2,0,44489.9
2022-12-02,South,clear,6.4,32.5,0,48809.6
2022-12-02,Midlands,cloudy,2.9,24.8,1,44349.1
2022-12-03,North,clear,0.1,24.5,0,40560.3
2022-12-03,South,cloudy,1.1,25.7,0,46528.3
2022-12-03,Midlands,cloudy,5.9,33.2,0,42687.0
2022-12-04,North,clear,6.4,25.7,0,41556.2
2022-12-04,South,clear,4.2,33.0,0,44694.0
2022-12-04,Midlands,cloudy,3.0,30.0,0,44386.7
2022-12-05,North,cloudy,2.5,39.5,0,47406.9
2022-12-05,South,cloudy,7.2,39.2,0,49254.8
2022-12-05,Midlands,rain,6.2,28.4,0,46941.7
2022-12-06,North,rain,3.2,26.8,0,46824.9
2022-12-06,South,cloudy,7.5,25.3,1,46248.5
2022-12-06,Midlands,cloudy,4.1,34.9,0,46019.4
2022-12-07,North,clear,4.6,39.7,0,44540.7
2022-12-07,South,cloudy,6.8,24.2,1,43995.6
2022-12-07,Midlands,cloudy,4.3,26.0,0,46790.3
2022-12-08,North,cloudy,6.7,28.4,0,43181.3
2022-12-08,South,cloudy,2.8,37.6,0,45884.4
2022-12-08,Midlands,cloudy,6.6,43.6,0,47334.3
2022-12-09,North,cloudy,6.8,27.9,0,43223.0
2022-12-09,South,cloudy,4.3,23.6,0,49113.7
2022-12-09,Midlands,cloudy,5.9,29.0,0,46592.6
2022-12-10,North,cloudy,4.2,15.5,0,41946.3
2022-12-10,South,rain,2.3,14.0,0,46424.0
2022-12-10,Midlands,rain,5.1,31.6,0,44322.1
2022-12-11,North,rain,2.5,34.1,0,44697.2
2022-12-11,South,clear,6.6,31.8,0,42385.4
2022-12-11,Midlands,cloudy,4.4,24.3,0,44633.2
2022-12-12,North,rain,2.4,47.1,0,45773.2
2022-12-12,South,rain,2.4,35.9,0,50788.5
2022-12-12,Midlands,cloudy,1.0,21.5,0,45332.4
2022-12-13,North,storm,5.3,26.9,0,44498.2
2022-12-13,South,clear,-0.7,27.5,0,49867.0
2022-12-13,Midlands,storm,4.7,27.8,0,49200.6
2022-12-14,North,clear,1.7,28.1,0,46516.1
2022-12-14,South,cloudy,5.8,31.5,0,49834.8
2022-12-14,Midlands,rain,3.2,44.5,0,47381.8
2022-12-15,North,cloudy,7.1,29.5,0,46286.5
2022-12-15,South,rain,5.1,32.0,0,48849.1
2022-12-15,Midlands,rain,5.0,18.2,0,46361.5
2022-12-16,North,cloudy,4.2,19.2,0,46898.1
2022-12-16,South,cloudy,1.1,36.7,0,51437.8
2022-12-16,Midlands,clear,7.6,37.7,0,46417.0
2022-12-17,North,rain,2.2,38.9,0,44264.7
2022-12-17,South,cloudy,2.6,23.8,0,45086.9
2022-12-17,Midlands,cloudy,2.8,23.1,0,44767.1
2022-12-18,North,rain,-1.4,26.7,0,47023.7
2022-12-18,South,rain,2.1,35.4,0,45534.5
2022-12-18,Midlands,cloudy,4.6,18.1,0,43923.7
2022-12-19,North,cloudy,4.1,18.3,0,46120.0
2022-12-19,South,storm,4.4,39.9,0,49606.4
2022-12-19,Midlands,rain,4.7,38.5,0,47650.2
2022-12-20,North,clear,5.8,30.2,0,44691.5
2022-12-20,South,rain,9.3,36.2,0,47911.1
2022-12-20,Midlands,cloudy,7.3,33.3,0,48486.5
2022-12-21,North,rain,2.8,54.6,0,44862.4
2022-12-21,South,rain,0.8,30.5,0,50386.9
2022-12-21,Midlands,clear,3.0,33.6,0,46689.9
2022-12-22,North,cloudy,4.5,26.9,0,47267.9
2022-12-22,South,clear,4.8,38.2,0,48933.9
2022-12-22,Midlands,clear,4.8,40.3,0,47188.1
2022-12-23,North,rain,1.8,38.8,0,46095.5
2022-12-23,South,cloudy,-2.3,28.0,0,50512.6
2022-12-23,Midlands,rain,2.8,17.0,0,48174.8
2022-12-24,North,clear,1.7,32.2,0,43955.8
2022-12-24,South,rain,7.2,36.4,0,45384.8
2022-12-24,Midlands,rain,1.8,38.7,0,44913.4
2022-12-25,North,clear,3.8,29.3,0,41628.0
2022-12-25,South,rain,7.7,27.1,0,44878.1
2022-12-25,Midlands,rain,4.3,30.3,0,47044.0
2022-12-26,North,rain,4.8,27.0,0,47860.6
2022-12-26,South,clear,4.8,34.4,0,48906.4
2022-12-26,Midlands,clear,5.5,45.3,0,46092.5
2022-12-27,North,cloudy,1.7,23.5,0,46021.0
2022-12-27,South,rain,0.2,33.5,0,51100.0
2022-12-27,Midlands,cloudy,1.4,33.0,0,49941.1
2022-12-28,North,cloudy,5.2,16.8,0,43239.4
2022-12-28,South,rain,3.4,41.6,0,50646.5
2022-12-28,Midlands,clear,2.9,30.4,0,47438.7
2022-12-29,North,cloudy,4.8,24.6,0,46460.9
2022-12-29,South,rain,7.3,32.6,0,49613.6
2022-12-29,Midlands,cloudy,3.6,27.8,0,47018.7
2022-12-30,North,clear,2.5,38.4,1,43772.9
2022-12-30,South,cloudy,0.9,22.6,0,50252.8
2022-12-30,Midlands,cloudy,3.5,37.7,0,46522.7
2022-12-31,North,rain,9.8,31.4,0,39032.0
2022-12-31,South,storm,-0.3,36.6,0,50050.6
2022-12-31,Midlands,storm,4.0,45.7,0,43804.6
